hero,matchup_hero,ally_wins_with,ally_losses_with,ally_win_rate,enemy_wins_against,enemy_losses_against,enemy_win_rate,winrate_into_enemy,total_games_with,total_games_against,popularity_with,popularity_against,total games,total wins,total loss,average_winrate,total wins,total loss,total_games,ally_delta,matchup_average_winrate,occurance,Pairing Score,enemy_delta,enemy_delta2,counter_score,Counter Score,Beater Score
Dehaka,Abathur,849.0456,983.9544,0.4632,2068.94,2631.06,0.4402,0.5598,1833,4700,0.009991702077,0.008536830011,99174.41368,51912.3527,47262.06098,0.5234472009,51912.3527,47262.06098,396696,0.4310793932,0.4768344659,4700,0.1111867227,0.5417552315,66.96433068,0.5133644511,0.1571866667,-0.2415362005
Dehaka,Alarak,2106.096,1837.904,0.534,2310.2208,2567.7792,0.4736,0.5264,3944,4878,0.009512975763,0.008079076469,99174.41368,51912.3527,47262.06098,0.5234472009,51912.3527,47262.06098,396696,0.5121469684,0.5364928295,4878,0.145374113,0.5033994832,5.43925699,0.5163786158,0.1467382544,-0.1453019219
Dehaka,Alexstrasza,1486.0352,1269.9648,0.5392,1394.931,1446.069,0.491,0.509,2756,2841,0.006542592964,0.004703372057,99174.41368,51912.3527,47262.06098,0.5234472009,51912.3527,47262.06098,396696,0.5181281307,0.5417967946,2841,0.1406282046,0.4833731781,-26.6127275,0.2957600039,0.1316942492,-0.08840187981
Dehaka,Ana,2035.9741,2103.0259,0.4919,1708.053,2254.947,0.431,0.569,4139,3963,0.008122389802,0.006173289807,99174.41368,51912.3527,47262.06098,0.5234472009,51912.3527,47262.06098,396696,0.4637436902,0.4831871358,3963,0.1324311957,0.5522531134,83.91135696,0.4365408472,0.1568525344,-0.2625712269
Dehaka,Anduin,7796.418,7743.582,0.5017,6941.4927,8351.5073,0.4539,0.5461,15540,15293,0.03512711323,0.02895701494,99174.41368,51912.3527,47262.06098,0.5234472009,51912.3527,47262.06098,396696,0.4749835157,0.4981803808,15293,0.1600332676,0.5260563728,41.72799806,1.649274721,0.1768863134,-0.2338522753
Dehaka,Anubarak,5442.7672,4719.2328,0.5356,4798.2703,4920.7297,0.4937,0.5063,10162,9719,0.0005585140335,0.02027246366,99174.41368,51912.3527,47262.06098,0.5234472009,51912.3527,47262.06098,396696,0.5139877762,0.537522979,9719,0.164219811,0.4802688073,-31.5863113,1.009142648,0.1525939928,-0.09451465695
Dehaka,Artanis,291.9828,272.0172,0.5177,3061.8102,3691.1898,0.4534,0.5466,564,6753,0.02784591396,0.02386883811,99174.41368,51912.3527,47262.06098,0.5234472009,51912.3527,47262.06098,396696,0.4933836767,0.5258485696,6753,0.109823435,0.5266304211,42.64903209,0.7286182473,0.1598797258,-0.2126562922
Dehaka,Arthas,1046.0424,981.9576,0.5158,1129.0545,1325.9455,0.4599,0.5401,2028,2455,0.001399704557,0.00869366987,99174.41368,51912.3527,47262.06098,0.5234472009,51912.3527,47262.06098,396696,0.4911967444,0.4901740458,2455,0.1283037447,0.5191628527,30.67558961,0.2632743952,0.138886619,-0.1700016831
Dehaka,Auriel,1912.113,1705.887,0.5285,1755.0357,1895.9643,0.4807,0.5193,3618,3651,0.0089020298,0.007241989313,99174.41368,51912.3527,47262.06098,0.5234472009,51912.3527,47262.06098,396696,0.5058169875,0.5306369605,3651,0.1420372775,0.4952255037,-7.639426338,0.3838762327,0.1392210292,-0.120173724
Dehaka,Azmodan,2258.9448,2193.0552,0.5074,2268.0175,2806.9825,0.4469,0.5531,4452,5075,0.02325014134,0.01919099812,99174.41368,51912.3527,47262.06098,0.5234472009,51912.3527,47262.06098,396696,0.4815333807,0.5203752948,5075,0.1387701799,0.5340860944,54.62247458,0.550895825,0.1564556081,-0.2242379831
Dehaka,Blaze,1370.1013,1316.8987,0.5099,4286.1984,4489.8016,0.4884,0.5116,2687,8776,0.004331333321,0.01328944249,99174.41368,51912.3527,47262.06098,0.5234472009,51912.3527,47262.06098,396696,0.4844082654,0.521646585,8776,0.1310600597,0.4863637882,-21.82335051,0.9159191265,0.1525715884,-0.1099425417
Dehaka,Brightwing,7138.3731,6988.6269,0.5053,7022.241,8276.759,0.459,0.541,14127,15299,0.03681177393,0.02948589353,99174.41368,51912.3527,47262.06098,0.5234472009,51912.3527,47262.06098,396696,0.4791194142,0.5029700318,15299,0.1595145748,0.5201974104,32.33345088,1.642054349,0.1749248156,-0.2167141648
Dehaka,Cassia,1768.9735,1736.0265,0.5047,1370.9584,1681.0416,0.4492,0.5508,3505,3052,0.008715098572,0.006390312403,99174.41368,51912.3527,47262.06098,0.5234472009,51912.3527,47262.06098,396696,0.4784298836,0.5044745333,3052,0.1338149573,0.5314495006,50.38571801,0.3305895478,0.1460950253,-0.2041049371
Dehaka,Chen,127.006,102.994,0.5522,840.0821,1018.9179,0.4519,0.5481,230,1859,0.0037409042,0.003076614448,99174.41368,51912.3527,47262.06098,0.5234472009,51912.3527,47262.06098,396696,0.5330546024,0.5091293259,1859,0.1060688928,0.5283521375,45.4121342,0.2008588881,0.1365160617,-0.1848642485
Dehaka,Cho,272.02,263.98,0.5075,271.0168,282.9832,0.4892,0.5108,536,554,0.0002074480696,0.001519158171,99174.41368,51912.3527,47262.06098,0.5234472009,51912.3527,47262.06098,396696,0.4816483539,0.5622913912,554,0.1065310083,0.4854434865,-23.29700497,0.05777427141,0.107814645,-0.07606137291
Dehaka,Chromie,2503.0743,2209.9257,0.5311,2192.7756,2381.2244,0.4794,0.5206,4713,4574,0.008733335765,0.006720405595,99174.41368,51912.3527,47262.06098,0.5234472009,51912.3527,47262.06098,396696,0.5088096988,0.5213302456,4574,0.14767872,0.4967220858,-5.244737841,0.4815225742,0.1436318813,-0.1273666404
Dehaka,DVa,102.999,87.001,0.5421,1135.085,1314.915,0.4633,0.5367,190,2450,0.007908102785,0.006680283771,99174.41368,51912.3527,47262.06098,0.5234472009,51912.3527,47262.06098,396696,0.5214616337,0.5208109749,2450,0.1013134068,0.5152531145,24.41255816,0.2618982604,0.1378055614,-0.1608649914
Dehaka,Deathwing,354.024,305.976,0.5364,1284.0512,1279.9488,0.5008,0.4992,660,2564,0.007272080681,0.005938030018,99174.41368,51912.3527,47262.06098,0.5234472009,51912.3527,47262.06098,396696,0.514908041,0.5267847961,2564,0.1168888334,0.4721133478,-44.66499463,0.2643895059,0.1269876219,-0.06091575668
Dehaka,Deckard,1859.0792,1924.9208,0.4913,1395.9498,1901.0502,0.4234,0.5766,3784,3297,0.01246512137,0.009742308464,99174.41368,51912.3527,47262.06098,0.5234472009,51912.3527,47262.06098,396696,0.4630566161,0.481072089,3297,0.1307610331,0.5608906968,97.91107433,0.3657047707,0.1556838143,-0.2776963486
Dehaka,Diablo,7284.69,6665.31,0.5222,6926.619,6954.381,0.499,0.501,13950,13881,0.01713384276,0.01434355224,99174.41368,51912.3527,47262.06098,0.5234472009,51912.3527,47262.06098,396696,0.4985641109,0.5328601806,13881,0.1657269535,0.4741796939,-41.3492721,1.433873019,0.1575237002,-0.08121422302
Dehaka,E.T.C.,3492.8194,3418.1806,0.5054,3312.6595,3982.3405,0.4541,0.5459,6911,7295,0.0005379971915,0.01626757609,99174.41368,51912.3527,47262.06098,0.5234472009,51912.3527,47262.06098,396696,0.4792343437,0.5104418633,7295,0.1459119642,0.5258267342,41.35958444,0.7865827022,0.1611837231,-0.2125726841
Dehaka,Falstad,5198.611,4606.389,0.5302,5356.1297,5730.8703,0.4831,0.5169,9805,11087,0.02209663889,0.01718855434,99174.41368,51912.3527,47262.06098,0.5234472009,51912.3527,47262.06098,396696,0.5077738208,0.5323712624,11087,0.1615108172,0.4924628274,-12.06038972,1.163034798,0.1590653438,-0.1303213364
Dehaka,Fenix,847.9944,700.0056,0.5478,788.0055,906.9945,0.4649,0.5351,1548,1695,0.004935440337,0.0039228202,99174.41368,51912.3527,47262.06098,0.5234472009,51912.3527,47262.06098,396696,0.5280078469,0.5320703338,1695,0.1333405078,0.5134125622,21.46524924,0.1809173797,0.1311333216,-0.1495383925
Dehaka,Gall,272.02,263.98,0.5075,271.0168,282.9832,0.4892,0.5108,536,554,0.0002074480696,0.001519158171,99174.41368,51912.3527,47262.06098,0.5234472009,51912.3527,47262.06098,396696,0.4816483539,0.5415064704,554,0.1065310083,0.4854434865,-23.29700497,0.05777427141,0.107814645,-0.07606137291
Dehaka,Garrosh,3702.9605,3264.0395,0.5315,3524.79,3800.21,0.4812,0.5188,6967,7325,0.0002895154378,0.01530829975,99174.41368,51912.3527,47262.06098,0.5234472009,51912.3527,47262.06098,396696,0.5092700652,0.5272328713,7325,0.1552134077,0.4946499165,-8.560460375,0.7698014501,0.1517047755,-0.1295684465
Dehaka,Gazlowe,107.9954,89.0046,0.5482,1065.0292,1218.9708,0.4663,0.5337,197,2284,0.01109505225,0.00915871829,99174.41368,51912.3527,47262.06098,0.5234472009,51912.3527,47262.06098,396696,0.5284668951,0.5025122009,2284,0.1031398329,0.5118017788,18.88635393,0.2434624131,0.1356872879,-0.1515068727
Dehaka,Genji,3922.3576,3861.6424,0.5039,3771.3482,4161.6518,0.4754,0.5246,7784,7933,0.009191545237,0.006959312823,99174.41368,51912.3527,47262.06098,0.5234472009,51912.3527,47262.06098,396696,0.4775106377,0.50984632,7933,0.1475651361,0.5013272059,2.123534457,0.8383370404,0.1552927975,-0.1488326217
Dehaka,Greymane,3823.1081,3627.8919,0.5131,3178.812,3709.188,0.4615,0.5385,7451,6888,0.01461938978,0.01225721737,99174.41368,51912.3527,47262.06098,0.5234472009,51912.3527,47262.06098,396696,0.4880895983,0.50686901,6888,0.1500122522,0.517323239,27.72828069,0.7375584133,0.1574432292,-0.188531398
Dehaka,Guldan,2095.9899,1917.0101,0.5223,1694.8701,1968.1299,0.4627,0.5373,4013,3663,0.01325615961,0.01005234074,99174.41368,51912.3527,47262.06098,0.5234472009,51912.3527,47262.06098,396696,0.4986792393,0.5207607381,3663,0.1418584766,0.5159432177,25.517799,0.3917862332,0.1451048341,-0.1708465623
Dehaka,Hanzo,7826.4192,7677.5808,0.5048,7494.62,8485.38,0.469,0.531,15504,15980,0.02021136907,0.01570222311,99174.41368,51912.3527,47262.06098,0.5234472009,51912.3527,47262.06098,396696,0.4785447997,0.4950649338,15980,0.1611864125,0.5086946048,13.91277013,1.699033616,0.1719905506,-0.1840869545
Dehaka,Hogger,368.016,311.984,0.5412,5225.3648,4885.6352,0.5168,0.4832,680,10111,0.01216876698,0.009961154779,99174.41368,51912.3527,47262.06098,0.5234472009,51912.3527,47262.06098,396696,0.5204272889,0.5441737266,10111,0.1185834369,0.4537958922,-74.13808382,1.026293927,0.1448972631,-0.0212245468
Dehaka,Illidan,480.0343,466.9657,0.5069,1993.1184,2218.8816,0.4732,0.5268,947,4212,0.007896704539,0.006306421316,99174.41368,51912.3527,47262.06098,0.5234472009,51912.3527,47262.06098,396696,0.4809585443,0.5464602987,4212,0.1142225234,0.503859976,6.17608422,0.4460466209,0.1442019938,-0.1438047652
Dehaka,Imperius,655.995,643.005,0.505,2115.124,2548.876,0.4535,0.5465,1299,4664,0.009656593657,0.009857202779,99174.41368,51912.3527,47262.06098,0.5234472009,51912.3527,47262.06098,396696,0.4787746387,0.5066286169,4664,0.1182858076,0.526515617,42.46482529,0.5031775394,0.1526182374,-0.2027521723
Dehaka,Jaina,3931.3125,3057.6875,0.5625,3407.191,3386.809,0.5015,0.4985,6989,6794,0.02059207047,0.01596848613,99174.41368,51912.3527,47262.06098,0.5234472009,51912.3527,47262.06098,396696,0.5448404013,0.5516370262,6794,0.1661198547,0.4713100228,-45.95444229,0.700090782,0.1431933095,-0.06667993839
Dehaka,Johanna,5906.9202,5099.0798,0.5367,5987.4731,6199.5269,0.4913,0.5087,11006,12187,0.0008981817519,0.02577827221,99174.41368,51912.3527,47262.06098,0.5234472009,51912.3527,47262.06098,396696,0.5152531145,0.5401733036,12187,0.1662741256,0.4830281802,-27.16534793,1.26834911,0.1578737512,-0.1050704576
Dehaka,Junkrat,3727.3374,3186.6626,0.5391,3427.0239,3373.9761,0.5039,0.4961,6914,6801,0.01249475681,0.009341090219,99174.41368,51912.3527,47262.06098,0.5234472009,51912.3527,47262.06098,396696,0.5180131518,0.5264306653,6801,0.1577274625,0.4685569191,-50.37540566,0.6991662724,0.142375188,-0.05939590874
Dehaka,Kaelthas,2701.083,2613.917,0.5082,2252.8926,2913.1074,0.4361,0.5639,5315,5166,0.02020680977,0.01519705287,99174.41368,51912.3527,47262.06098,0.5234472009,51912.3527,47262.06098,396696,0.4824532199,0.5043019951,5166,0.1421488911,0.54643878,74.51680978,0.5663996823,0.1604302173,-0.2564446545
Dehaka,KelThuzad,1360.098,1309.902,0.5094,1261.8688,1515.1312,0.4544,0.5456,2670,2777,0.007201411559,0.006869950577,99174.41368,51912.3527,47262.06098,0.5234472009,51912.3527,47262.06098,396696,0.4838331998,0.5258985327,2777,0.1308006589,0.5254822557,40.80696402,0.2993457654,0.1427596251,-0.1875829756
Dehaka,Kerrigan,1349.094,870.906,0.6077,1301.93,1148.07,0.5314,0.4686,2220,2450,0.004990151916,0.003951999708,99174.41368,51912.3527,47262.06098,0.5234472009,51912.3527,47262.06098,396696,0.5958007811,0.5830566784,2450,0.1573966731,0.4371884046,-101.0322777,0.2450748688,0.1169269856,0.02126993348
Dehaka,Kharazim,1374.8735,1372.1265,0.5005,1217.8705,1477.1295,0.4519,0.5481,2747,2695,0.00884959787,0.007437127277,99174.41368,51912.3527,47262.06098,0.5234472009,51912.3527,47262.06098,396696,0.4736056171,0.495318202,2695,0.1284915403,0.5283521375,45.4121342,0.2911859621,0.1430025143,-0.193647927
Dehaka,Leoric,261.0188,249.9812,0.5108,5065.2893,5265.7107,0.4903,0.5097,511,10331,0.01829874346,0.01677457006,99174.41368,51912.3527,47262.06098,0.5234472009,51912.3527,47262.06098,396696,0.4854434865,0.5337372486,10331,0.1067312631,0.4841782341,-25.32327985,1.076229577,0.1550148897,-0.1061243428
Dehaka,LiLi,714.056,840.944,0.4592,675.011,1009.989,0.4006,0.5994,1555,1685,0.01414066347,0.01136359492,99174.41368,51912.3527,47262.06098,0.5234472009,51912.3527,47262.06098,396696,0.4265675778,0.4455878552,1685,0.1077840505,0.5865631532,139.9102264,0.1907747637,0.1497063164,-0.3135383091
Dehaka,Li-Ming,5204.5316,5423.4684,0.4897,4693.679,5748.321,0.4495,0.5505,10628,10442,0.02983376799,0.02347491474,99174.41368,51912.3527,47262.06098,0.5234472009,51912.3527,47262.06098,396696,0.4612251112,0.5057735423,10442,0.1481902893,0.5311054644,49.83309758,1.130750993,0.1702664532,-0.2370664295
Dehaka,LtMorales,997.0317,919.9683,0.5201,896.954,1058.046,0.4588,0.5412,1917,1955,0.0081269491,0.006255357175,99174.41368,51912.3527,47262.06098,0.5234472009,51912.3527,47262.06098,396696,0.4961464689,0.5118322058,1955,0.1286879929,0.5204272889,32.70186449,0.2098711957,0.1353174374,-0.1680906006
Dehaka,Lunara,1930.0203,1878.9797,0.5067,1696.1257,2012.8743,0.4573,0.5427,3809,3709,0.01903507012,0.01482683785,99174.41368,51912.3527,47262.06098,0.5234472009,51912.3527,47262.06098,396696,0.4807286238,0.4955383833,3709,0.1358631601,0.5221510952,35.4649666,0.3987258227,0.1470800117,-0.1863240577
Dehaka,Lucio,3912.189,3596.811,0.521,3702.2032,3631.7968,0.5048,0.4952,7509,7334,0.01386254628,0.01034231211,99174.41368,51912.3527,47262.06098,0.5234472009,51912.3527,47262.06098,396696,0.4971825857,0.5244230741,7334,0.1529551239,0.4675249894,-52.03326693,0.7532949572,0.143407809,-0.0571981024
Dehaka,Maiev,2134.1604,1768.8396,0.5468,2106.0765,1958.9235,0.5181,0.4819,3903,4065,0.005345777178,0.004365983988,99174.41368,51912.3527,47262.06098,0.5234472009,51912.3527,47262.06098,396696,0.5268600208,0.5430647598,4065,0.1493552255,0.4523124072,-76.53277232,0.4120756776,0.128875816,-0.01523559525
Dehaka,MalGanis,1243.9392,1178.0608,0.5136,1098.9496,1425.0504,0.4354,0.5646,2422,2524,0.0002097277187,0.007247460471,99174.41368,51912.3527,47262.06098,0.5234472009,51912.3527,47262.06098,396696,0.4886649335,0.5066673849,2524,0.1305068481,0.5472376126,75.80625743,0.2769092383,0.1469053008,-0.236361687
Dehaka,Malfurion,2848.153,2660.847,0.517,2406.861,2831.139,0.4595,0.5405,5509,5238,0.01447577189,0.01174657597,99174.41368,51912.3527,47262.06098,0.5234472009,51912.3527,47262.06098,396696,0.4925779309,0.5139532081,5238,0.1457838466,0.5196226769,31.41241684,0.5619348007,0.1528213884,-0.1880691598
Dehaka,Malthael,172.9856,185.0144,0.4832,1876.1793,2150.8207,0.4659,0.5341,358,4027,0.007898984188,0.007471777944,99174.41368,51912.3527,47262.06098,0.5234472009,51912.3527,47262.06098,396696,0.4537958922,0.5206496317,4027,0.09543249912,0.5122620291,19.62318116,0.4294194863,0.1457858011,-0.1637748711
Dehaka,Medivh,843.9808,820.0192,0.5072,913.92,1186.08,0.4352,0.5648,1664,2100,0.004397443146,0.002720989185,99174.41368,51912.3527,47262.06098,0.5234472009,51912.3527,47262.06098,396696,0.4813034402,0.4787170383,2100,0.1226488526,0.547465806,76.17467105,0.2304343466,0.1436265634,-0.2315147732
Dehaka,Mei,2062.0686,1838.9314,0.5286,1771.007,2073.993,0.4606,0.5394,3901,3845,0.0004080571918,0.01441467729,99174.41368,51912.3527,47262.06098,0.5234472009,51912.3527,47262.06098,396696,0.5059321009,0.5175710274,3845,0.1434133524,0.5183580827,29.38614196,0.4120667152,0.1466703324,-0.1778272617
Dehaka,Mephisto,2663.0844,1995.9156,0.5716,2464.8472,2247.1528,0.5231,0.4769,4659,4712,0.007734849452,0.006098517316,99174.41368,51912.3527,47262.06098,0.5234472009,51912.3527,47262.06098,396696,0.5552118954,0.5665415046,4712,0.1609146961,0.4466148157,-85.74311269,0.4752875097,0.1296236196,-0.001007701337
Dehaka,Muradin,7622.2276,6890.7724,0.5252,7652.0334,8193.9666,0.4829,0.5171,14513,15846,0.0008047161381,0.03359108566,99174.41368,51912.3527,47262.06098,0.5234472009,51912.3527,47262.06098,396696,0.5020179736,0.5241045536,15846,0.1677023986,0.4926930352,-11.6919761,1.662577104,0.1664051404,-0.1369465808
Dehaka,Murky,100.0036,132.9964,0.4292,668.9211,912.0789,0.4231,0.5769,233,1581,0.004408841391,0.003565371218,99174.41368,51912.3527,47262.06098,0.5234472009,51912.3527,47262.06098,396696,0.3931657527,0.4663069022,1581,0.07836019885,0.5612309335,98.46369475,0.1754130788,0.1421047001,-0.2540809501
Dehaka,Nazeebo,3305.9112,3081.0888,0.5176,3192.982,3840.018,0.454,0.546,6387,7033,0.02673800449,0.02205058997,99174.41368,51912.3527,47262.06098,0.5234472009,51912.3527,47262.06098,396696,0.4932685679,0.5233495517,7033,0.148711966,0.5259415549,41.54379125,0.7584034919,0.1604835126,-0.2119081605
Dehaka,Nova,760.0208,831.9792,0.4774,788.073,1026.927,0.4342,0.5658,1592,1815,0.006310068754,0.005102766582,99174.41368,51912.3527,47262.06098,0.5234472009,51912.3527,47262.06098,396696,0.4471839693,0.4919497723,1815,0.113325976,0.5486064717,78.01673912,0.1993441248,0.1413256083,-0.2299082422
Dehaka,Orphea,1730.9638,1543.0362,0.5287,1495.0138,1706.9862,0.4669,0.5331,3274,3202,0.01254262944,0.01034960699,99174.41368,51912.3527,47262.06098,0.5234472009,51912.3527,47262.06098,396696,0.5060472136,0.540478418,3202,0.1403383062,0.511111366,17.78111309,0.3411226759,0.1413492678,-0.1563828545
Dehaka,Probius,367.026,302.974,0.5478,464.0181,432.9819,0.5173,0.4827,670,897,0.002664909817,0.00219211059,99174.41368,51912.3527,47262.06098,0.5234472009,51912.3527,47262.06098,396696,0.5280078469,0.5482694163,897,0.1200881309,0.4532252225,-75.05911786,0.09100270984,0.1069088073,-0.01450029438
Dehaka,Qhira,405.964,438.036,0.481,809.079,1160.921,0.4107,0.5893,844,1970,0.007292597523,0.00570277023,99174.41368,51912.3527,47262.06098,0.5234472009,51912.3527,47262.06098,396696,0.4512858737,0.4845759033,1970,0.1056440163,0.5752400747,121.3053389,0.2210360419,0.1497123994,-0.2934366834
Dehaka,Ragnaros,239.0024,229.9976,0.5096,3356.6928,3347.3072,0.5007,0.4993,469,6704,0.01494765926,0.01184870425,99174.41368,51912.3527,47262.06098,0.5234472009,51912.3527,47262.06098,396696,0.484063221,0.5397140828,6704,0.105292891,0.4722281204,-44.48078783,0.6913574762,0.1432332856,-0.0689953897
Dehaka,Raynor,2105.9613,2095.0387,0.5013,1959.166,2125.834,0.4796,0.5204,4201,4085,0.0176695603,0.01390403589,99174.41368,51912.3527,47262.06098,0.5234472009,51912.3527,47262.06098,396696,0.4745241728,0.5122752602,4085,0.1357618616,0.4964918379,-5.613151456,0.4299612831,0.1415505233,-0.1250089882
Dehaka,Rehgar,9341.3284,6334.6716,0.5959,9030.6807,7640.3193,0.5417,0.4583,15676,16671,0.02599255923,0.01974358507,99174.41368,51912.3527,47262.06098,0.5234472009,51912.3527,47262.06098,396696,0.5826490287,0.5933137512,16671,0.1965222791,0.4255540737,-120.0055789,1.650295371,0.1446439646,0.06204046426
Dehaka,Rexxar,54.999,50.001,0.5238,1416.9196,1227.0804,0.5359,0.4641,105,2644,0.005489395072,0.004145313953,99174.41368,51912.3527,47262.06098,0.5234472009,51912.3527,47262.06098,396696,0.5004061749,0.5677400365,2644,0.09027586968,0.4320961581,-109.321584,0.2632810926,0.1166711409,0.03362404995
Dehaka,Samuro,253.006,227.994,0.526,1701.8484,1670.1516,0.5047,0.4953,481,3372,0.006230281035,0.005040760126,99174.41368,51912.3527,47262.06098,0.5234472009,51912.3527,47262.06098,396696,0.5029389848,0.5516673936,3372,0.1097447602,0.4676396347,-51.84906012,0.3463812322,0.1301660173,-0.05218224231
Dehaka,SgtHammer,1058.925,958.075,0.525,981.9522,989.0478,0.4982,0.5018,2017,1971,0.003253059289,0.002507614028,99174.41368,51912.3527,47262.06098,0.5234472009,51912.3527,47262.06098,396696,0.5017877184,0.5376233706,1971,0.1309810969,0.4750983581,-39.87561764,0.203758425,0.1236572876,-0.06571271666
